0.041393,1.483720,0.503240
0.086039,1.418623,0.468797
0.069381,1.399272,0.425701
0.029721,1.373195,0.481193
-0.014688,1.424381,0.373221
-0.003707,1.456825,0.356634
0.016284,1.496654,0.402707
0.086060,1.427350,0.417600
0.011108,1.525249,0.383040
0.079845,1.545889,0.407801
0.070801,1.487040,0.371815
0.017399,1.514025,0.325912
-0.017277,1.469077,0.313690
0.109238,1.459746,0.363459
0.171279,1.407548,0.361604
0.158364,1.402658,0.340031
0.149394,1.394945,0.275747
0.185483,1.375107,0.303740
0.248188,1.361770,0.321447
0.304759,1.334020,0.339991
0.385170,1.327435,0.327049
0.454123,1.321989,0.369202
0.406864,1.254123,0.473811
0.361312,1.194314,0.476257
0.220009,1.040184,0.469941
0.206444,1.035284,0.400465
0.181943,0.958581,0.367793
0.250814,0.918844,0.339896
0.262764,0.863183,0.324476
0.201774,0.784412,0.268935
0.336253,0.815201,0.312121
0.275815,0.916149,0.369673
0.259925,0.971986,0.356244
0.319182,0.994207,0.282073
0.347677,1.014501,0.214093
0.385312,1.031775,0.232423
0.419851,1.014743,0.310326
0.446755,1.006183,0.459285
0.483550,0.990411,0.481523
0.435522,0.896530,0.497152
0.499422,0.888837,0.455722
0.534810,0.830434,0.435467
0.548532,0.851633,0.486292
0.638649,0.809460,0.485016
0.668144,0.755576,0.453430
0.657272,0.848945,0.477480
0.713198,0.719373,0.434890
0.833938,0.813539,0.264997
0.708012,0.709534,0.280585
0.718159,0.752319,0.237111
0.699526,0.741875,0.262416
0.535633,0.784711,0.203531
0.540290,0.816980,0.190178
0.544019,0.823001,0.236336
0.591626,0.934801,0.239963
0.626703,0.900177,0.232922
0.618378,0.981716,0.235174
0.569217,1.005991,0.220157
0.497621,0.974778,0.220564
0.381133,1.004180,0.159433
0.317995,0.976842,0.210011
0.402624,0.920082,0.237363
0.610703,0.993770,0.203111
0.638462,1.015147,0.249652
0.676190,1.168794,0.242307
0.664873,1.185695,0.181331
0.779755,1.290156,0.238512
0.728800,1.320456,0.204549
