0.043213,1.483519,0.500974
0.107688,1.496931,0.563699
0.179732,1.456091,0.518769
0.215784,1.451294,0.494049
0.264680,1.483055,0.463434
0.361172,1.488580,0.399931
0.419197,1.514733,0.390133
0.421605,1.498640,0.432923
0.410086,1.514230,0.432566
0.411819,1.577980,0.454051
0.416292,1.557976,0.493186
0.437541,1.566059,0.521796
0.418706,1.549063,0.505084
0.387306,1.544291,0.483239
0.364908,1.513657,0.408149
0.387011,1.463910,0.369354
0.378003,1.461064,0.339744
0.296939,1.500836,0.315874
0.482635,1.428210,0.144615
0.481959,1.420325,0.148418
0.438411,1.422664,0.142213
0.414730,1.406234,0.107129
0.432489,1.437075,0.107636
0.475857,1.442166,0.129975
0.421564,1.392118,0.136852
0.414590,1.364137,0.111964
0.456876,1.389550,0.117287
0.474277,1.369628,0.139601
0.520892,1.377679,0.155134
0.564180,1.368996,0.206610
0.539769,1.510324,0.014880
0.643024,1.244373,0.136897
0.453077,1.553950,-0.017988
0.502864,1.399005,0.069205
0.563011,1.240107,0.214620
0.518707,1.215913,0.246126
0.622784,1.250808,0.269677
0.589659,1.216871,0.276180
0.585294,1.218744,0.314552
0.572168,1.236114,0.263721
0.517420,1.179708,0.222522
0.477224,1.126719,0.226375
0.423723,1.077408,0.183217
0.479776,1.006413,0.098394
0.449688,1.025327,0.127838
0.513536,1.081210,0.281106
0.551071,1.108027,0.245623
0.583990,1.182699,0.192070
0.626920,1.223044,0.090438
0.644206,1.254817,0.051844
0.679648,1.254820,0.045531
0.706648,1.323341,0.145786
0.776400,1.325095,0.181450
0.795850,1.254493,0.105597
0.791681,1.272613,0.110874
0.853600,1.282408,0.094339
0.846122,1.273491,0.101185
0.841404,1.270875,0.145331
0.786306,1.268008,0.270146
0.774605,1.290920,0.319519
0.809594,1.324032,0.332135
0.786661,1.318634,0.371524
0.786738,1.291965,0.445864
0.775951,1.252617,0.499755
0.857668,1.241460,0.314284
0.899938,1.255744,0.212902
0.914366,1.266236,0.231067
0.974234,1.275124,0.164027
0.954502,1.240094,0.186470
0.960160,1.214367,0.203212
0.982728,1.164073,0.219387
0.994050,1.179961,0.225984
0.988865,1.165357,0.249554
0.950112,1.179139,0.234294
0.951081,1.080272,0.212722
0.937553,1.077261,0.242179
0.917256,1.170312,0.360013
0.886603,1.183645,0.373748
0.829830,1.163028,0.309245
0.850663,1.154261,0.316606
0.856358,1.146791,0.331476
0.869200,1.102940,0.322006
0.867796,1.136986,0.323636
0.888341,1.107618,0.320923
0.863640,1.146431,0.318255
0.862708,1.125199,0.279888
0.881457,1.127133,0.260447
0.925687,1.111290,0.194294
0.994810,1.083752,0.124408
0.991409,1.092629,0.121888
0.966057,1.057470,0.113785
0.866975,0.990941,0.034183
0.877541,0.977204,0.066269
0.884474,0.996044,0.017985
0.899541,0.999261,-0.037502
0.904441,1.013875,-0.071269
0.871706,0.999464,-0.095896
0.831033,1.002591,-0.060466
0.786185,0.866452,-0.116165
0.748123,0.846678,-0.087362
0.740883,0.847777,0.036396
0.737191,0.876506,-0.129346
0.759261,0.883700,-0.158486
0.868570,0.821148,-0.135276
0.841072,0.802224,-0.098644
0.832461,0.798793,-0.112767
0.842353,0.726218,-0.120703
0.819056,0.715239,-0.000834
0.824830,0.729340,0.078192
0.869481,0.687765,0.098332
0.899106,0.645442,0.132887
0.868110,0.570024,0.146393
0.896390,0.533192,0.190159
0.880895,0.543394,0.185819
0.890146,0.499864,0.203899
0.878856,0.488303,0.250974
0.870056,0.486669,0.197214
0.845174,0.494358,0.182762
0.888581,0.469830,0.169679
0.890798,0.457841,0.168664
0.947286,0.456984,0.212836
0.920069,0.400542,0.220389
0.871019,0.225824,0.177821
0.855901,0.087385,0.149607
0.863993,0.036967,0.185890
0.860929,0.048250,0.185200
0.980919,0.198136,0.281927
0.935088,0.132637,0.242244
1.021389,0.227705,0.295710
1.009112,0.282457,0.310257
0.972278,0.352741,0.379136
0.891888,0.390729,0.351132
0.923459,0.390297,0.328440
0.915826,0.435377,0.296503
0.902772,0.451661,0.262026
0.886060,0.467662,0.254393
0.897688,0.475501,0.242410
0.891740,0.472553,0.281558
0.835783,0.509239,0.365289
0.879441,0.519555,0.424334
1.008247,0.573288,0.388485
1.032438,0.548083,0.391047
1.074480,0.594533,0.390073
1.078566,0.558925,0.357961
1.136883,0.551160,0.389067
1.127998,0.608678,0.380168
1.191766,0.649807,0.391803
1.230579,0.552990,0.429320
1.213866,0.552246,0.366798
1.177664,0.539564,0.372719
1.147466,0.530176,0.427946
1.065739,0.561894,0.517701
0.957708,0.639124,0.521018
0.979345,0.565277,0.553088
1.006760,0.485292,0.567896
1.001531,0.490584,0.588449
1.066895,0.465361,0.550791
1.116901,0.530811,0.549539
1.057439,0.521618,0.517373
1.031881,0.615347,0.464781
1.010291,0.659828,0.458932
1.001313,0.631407,0.476907
1.025810,0.625039,0.481384
1.054233,0.635965,0.468806
1.076618,0.603907,0.468894
1.056193,0.637280,0.499271
1.074083,0.654325,0.509832
1.137492,0.639345,0.466316
1.001457,0.693177,0.574846
1.110645,0.656468,0.494955
1.100959,0.664096,0.527398
1.176388,0.652057,0.528493
1.126371,0.685307,0.434118
1.166600,0.640492,0.532405
1.175720,0.640191,0.472218
1.160451,0.593579,0.479711
1.124047,0.613598,0.466450
1.112414,0.653469,0.423840
1.127317,0.632659,0.530314
1.095316,0.615054,0.501643
1.200447,0.682855,0.231999
1.325170,0.780955,-0.043255
1.314505,0.782434,-0.050622
1.336570,0.727260,0.049179
1.301187,0.751549,0.090595
1.218572,0.780020,0.084371
1.164715,0.779378,0.003749
1.084035,0.721874,0.012662
1.050296,0.680539,0.036933
1.047030,0.722035,0.033964
0.976622,0.783058,0.027857
0.902407,0.784138,0.038606
0.912495,0.782237,0.026058
0.865947,0.818561,0.036705
0.863212,0.851160,0.025624
0.923362,0.820517,0.029818
0.944667,0.883273,0.026579
0.925065,0.883254,0.040450
0.942989,0.916647,-0.071207
0.940069,0.934989,-0.169058
0.899354,0.914421,-0.255538
0.869119,0.910871,-0.279918
0.986219,0.855337,-0.295710
1.045139,0.869687,-0.271066
1.104638,0.894339,-0.282869
1.151932,0.970181,-0.278917
1.213640,0.921964,-0.300915
1.253753,0.892334,-0.297304
1.320219,0.932359,-0.287012
1.272210,0.892847,-0.311148
