-6.558061,-0.987174,-14.902749
-6.646130,-0.923766,-14.954205
-6.654534,-0.713876,-15.073710
-6.723832,-0.698691,-15.025903
-6.875239,-0.765691,-15.206199
-6.858747,-0.818697,-15.308883
-6.695568,-0.766616,-15.146144
-6.700181,-0.930429,-15.036313
-6.369876,-0.995119,-14.639963
-6.074815,-0.883232,-14.687308
-6.180404,-0.778848,-14.657575
-6.272585,-0.789734,-14.716424
-6.352676,-0.904990,-14.683051
-6.571536,-0.988473,-14.818931
-6.436943,-0.924031,-14.894940
-6.504116,-1.096151,-14.909627
-6.456934,-1.068509,-14.761173
-6.200086,-1.131149,-14.635932
-6.273233,-0.953680,-14.781562
-6.412057,-1.100031,-14.657738
-6.394280,-1.120697,-14.642449
-6.211305,-1.114279,-14.643414
-6.158759,-1.137485,-14.684098
-6.209345,-1.084939,-14.989274
-6.130202,-1.083603,-14.850734
-6.304751,-0.805619,-14.885808
-6.428489,-0.685784,-14.871989
-6.456226,-0.734122,-14.928571
-6.354446,-0.922814,-15.063974
-6.393250,-1.083271,-14.890756
-6.569897,-1.135175,-14.813076
-6.487549,-0.972802,-14.812221
-6.462471,-0.850278,-14.817693
-6.606484,-0.934898,-14.958148
-6.595186,-1.058487,-14.972633
-6.539983,-1.170746,-14.894320
-6.433163,-0.979429,-14.884238
-6.502028,-1.008649,-14.837266
-6.427363,-1.012666,-15.110787
-6.492310,-1.188940,-15.018126
-6.375824,-1.297341,-14.846745
-6.406076,-1.294502,-14.918395
-6.230081,-1.317344,-14.917598
-6.313328,-1.135175,-14.713163
-6.525598,-0.985808,-14.882262
-6.612981,-0.879061,-14.961654
-6.606831,-0.906812,-14.956390
-6.717435,-0.856017,-15.039838
-6.756900,-0.825792,-15.009084
-6.777894,-1.109425,-15.122547
-6.710604,-1.176665,-14.904768
-6.684952,-1.129052,-14.808847
-6.543494,-0.939705,-14.490251
-6.641150,-0.746013,-14.739509
-6.518911,-0.688394,-14.838362
-6.461547,-0.853107,-14.955074
-6.356221,-0.899096,-15.003910
-6.431382,-1.032372,-15.003498
-6.527816,-0.917780,-15.032566
-6.416688,-0.987311,-14.898955
-6.560972,-1.038491,-14.982420
-6.522907,-1.037484,-14.990060
-6.633373,-0.779816,-14.935657
-6.503177,-0.987610,-14.711035
-6.390796,-0.851421,-14.956614
-6.504583,-0.884396,-14.886716
-6.553570,-0.901798,-14.768608
-6.476189,-0.994314,-14.942087
-6.447945,-1.135387,-14.885337
-6.388168,-1.137097,-14.772805
-6.306328,-1.031673,-14.674702
-6.320433,-1.063502,-14.790564
-6.531673,-1.034263,-15.020746
-6.534386,-0.988346,-14.989969
-6.456831,-0.873114,-14.813250
-6.457762,-0.941552,-14.817657
-6.347040,-0.943594,-14.868589
-6.160701,-0.914193,-14.772593
-6.263666,-0.838881,-14.880614
-6.662468,-1.023451,-15.144886
-6.670556,-1.061667,-15.108960
-6.411020,-1.026541,-14.778392
-6.196558,-1.082490,-14.656778
-6.207148,-1.085857,-14.630900
-6.458545,-0.947203,-14.577177
-6.483622,-1.028157,-14.755597
-6.330267,-1.007205,-14.848302
-6.401927,-1.110420,-14.707166
-6.531054,-1.290560,-14.638558
-6.469517,-1.249597,-14.600500
-6.350963,-1.274041,-14.608054
-6.418543,-1.310145,-15.107841
-6.573240,-1.334022,-15.217767
-6.708766,-0.990056,-15.082257
-6.949081,-1.081228,-15.170577
-6.922488,-0.830563,-15.110332
-6.848752,-0.597317,-15.133856
-6.767487,-0.706132,-15.112087
-6.772962,-0.865349,-15.093517
-6.322115,-1.046741,-15.084741
-6.464711,-0.994542,-15.133532
-6.531273,-0.911272,-15.102901
-6.657828,-0.833977,-14.986629
-6.780320,-0.807924,-14.835604
-6.718104,-0.908303,-14.994774
-6.653047,-1.010144,-15.060853
-6.667175,-1.045149,-15.034160
-6.521019,-1.084741,-14.956332
-6.511680,-0.990717,-14.953388
-6.409091,-0.917345,-14.919792
