2.195918,-2.929500,-9.033167
2.160717,-2.975006,-9.026153
2.128801,-2.902194,-8.989875
2.015824,-2.905100,-9.044433
2.099159,-2.988884,-9.084339
2.200334,-3.072161,-8.954921
2.170350,-3.099027,-8.954897
2.190587,-3.040367,-8.994871
2.126904,-3.078208,-9.082273
1.901534,-3.103899,-9.155959
1.823964,-2.988409,-9.335175
1.748301,-2.918446,-9.517196
1.849010,-2.817930,-9.639050
1.710645,-2.990980,-9.468629
1.894947,-2.989923,-9.474033
1.782676,-3.056791,-9.411125
1.949500,-3.031565,-9.474579
1.926409,-3.081198,-9.570046
1.824482,-3.187759,-9.618069
1.846748,-3.320073,-9.627465
1.912888,-3.344495,-9.698840
1.762531,-3.419746,-9.737198
1.770570,-3.329902,-9.779972
1.804297,-3.347525,-9.693130
1.708080,-3.251890,-9.547324
1.915216,-3.422394,-9.855240
1.907112,-3.475165,-9.791511
1.930626,-3.401850,-9.687475
2.038514,-3.275378,-9.774458
2.160986,-3.313130,-9.791343
2.231478,-3.298223,-9.636979
2.367748,-3.284175,-9.551814
2.302442,-3.310197,-9.552791
2.401186,-3.320848,-9.713853
2.505873,-3.349670,-9.732070
2.504071,-3.339981,-9.713539
2.406141,-3.381174,-9.563307
2.314173,-3.234969,-9.491602
2.068085,-3.051304,-9.394512
2.237101,-3.345200,-9.582971
2.345631,-3.575279,-9.591186
2.395249,-3.431798,-9.591871
2.337467,-3.469746,-9.718756
2.389128,-3.380787,-9.891799
2.406093,-3.329306,-9.875638
2.435582,-3.358934,-9.877341
2.656115,-3.351120,-9.801311
2.831541,-3.349803,-9.807858
2.934601,-3.353684,-9.771494
2.922689,-3.299358,-9.779824
2.913188,-3.344908,-9.764003
2.922629,-3.341849,-9.719389
2.950143,-3.241444,-9.643289
2.946233,-3.158167,-9.602257
2.905118,-3.209265,-9.516938
2.845286,-3.234220,-9.517144
2.786810,-3.172264,-9.372248
2.780467,-3.172709,-9.452106
2.683725,-3.249604,-9.437580
2.575507,-3.234909,-9.402872
2.526580,-3.453610,-9.383028
2.560615,-3.791679,-9.383279
2.618520,-3.825225,-9.367480
2.884497,-3.801113,-9.380259
3.065790,-3.799713,-9.363000
3.060241,-3.719327,-9.364368
3.052524,-3.704723,-9.200504
3.080320,-3.763330,-9.132664
2.994219,-3.775289,-9.070347
2.830821,-3.923262,-9.039259
2.835544,-4.000452,-9.023704
2.706949,-3.983900,-9.061383
2.610152,-4.138172,-9.198954
2.679251,-4.362659,-9.213910
2.705371,-4.323564,-9.130095
2.724531,-4.274774,-9.006679
2.714486,-4.255280,-9.034043
2.656391,-4.143991,-9.174857
2.617781,-4.026727,-9.176964
2.643299,-3.920963,-9.410619
2.648149,-3.899883,-9.468048
2.382803,-3.954407,-9.663920
2.334051,-3.832637,-9.623114
2.402825,-3.673941,-9.660421
2.475201,-3.733320,-9.566610
2.581196,-3.869384,-9.521694
2.730841,-4.075065,-9.396059
2.559299,-4.051283,-9.365353
2.378380,-4.059494,-9.356598
2.429158,-4.040431,-9.436639
2.415478,-4.087586,-9.355479
2.465748,-4.112214,-9.304355
2.336710,-4.190184,-9.137240
2.650979,-4.122280,-9.148465
2.734681,-3.928480,-9.339432
2.805397,-3.902717,-9.162175
2.920276,-3.918811,-9.123271
3.014673,-3.891012,-9.056234
3.135002,-3.928466,-9.172338
2.985801,-3.863173,-9.252654
2.965569,-3.756704,-9.216337
2.899738,-3.746701,-9.035719
2.765698,-3.796587,-9.024461
2.438736,-3.926280,-9.001030
2.366213,-3.955052,-8.992438
2.461498,-3.852882,-9.068995
2.518570,-3.702773,-9.157067
2.460846,-3.755321,-9.104589
2.633087,-3.661971,-8.904451
2.713972,-3.779240,-8.732864
2.720417,-3.868596,-8.697085
2.634069,-4.152646,-8.585999
2.701229,-4.026197,-8.522619
2.764328,-3.940414,-8.503244
2.812702,-3.995499,-8.618334
2.821550,-3.824586,-8.660711
2.867211,-3.788182,-8.739564
2.836685,-3.981013,-8.836740
2.800165,-4.143373,-8.893742
2.787501,-4.057663,-8.848907
2.840708,-4.173125,-8.758028
