0.043618,1.481078,0.504370
-0.035062,1.423619,0.471914
-0.076119,1.559663,0.532709
-0.102834,1.522724,0.521303
-0.048785,1.538187,0.448810
0.057091,1.560335,0.388886
-0.055334,1.629544,0.225663
-0.139123,1.628853,0.077519
-0.102436,1.632358,-0.216623
-0.023878,1.600303,-0.129427
0.002019,1.514209,-0.273465
0.012917,1.537492,-0.374867
0.124156,1.556906,-0.334025
0.152862,1.604862,-0.295538
0.210134,1.780646,-0.294222
0.316461,1.968933,-0.282995
0.315408,2.082405,-0.220033
0.316313,2.154794,-0.203638
0.398046,2.197732,-0.299634
0.453781,1.848409,-0.473238
0.308277,1.844691,-0.524256
0.176401,1.879316,-0.531230
0.117202,2.114027,-0.666209
0.026786,2.260542,-0.719332
0.083818,2.277891,-0.760633
0.006902,2.289271,-0.740044
0.113436,2.196280,-0.719457
0.230401,2.177484,-0.862799
0.284811,2.209762,-0.956975
0.200501,2.321175,-0.985552
0.121121,2.374319,-1.083676
0.037476,2.255303,-0.945119
0.039581,2.326502,-1.279832
0.097217,2.282853,-1.344929
0.163183,2.249104,-1.261153
-0.099275,2.278656,-1.224497
-0.184734,2.275842,-1.207970
-0.092203,2.299483,-1.146615
-0.179352,2.304376,-1.179240
-0.027228,2.197160,-1.160338
0.007949,2.265395,-1.090953
0.054452,2.369637,-1.092706
0.004432,2.352332,-1.115309
0.021663,2.282612,-1.043593
0.028260,2.191072,-1.079729
0.223480,2.057800,-1.171991
0.377529,1.960970,-1.209642
0.377276,1.902913,-1.141371
0.490589,1.552262,-0.993377
0.422908,1.548726,-1.153365
0.435058,1.648377,-1.292772
0.421581,1.695913,-1.451256
0.396711,1.655703,-1.440323
0.281845,1.678011,-1.423923
0.730728,1.546364,-1.271515
0.771099,1.459289,-1.387046
0.791218,1.465310,-1.369209
0.862895,1.342487,-1.369584
0.745760,1.307934,-1.273561
0.555082,1.282911,-1.429733
0.682769,1.264586,-1.562090
0.636608,1.243372,-1.558280
0.434745,1.255957,-1.789864
0.173597,1.300087,-1.974619
0.154949,1.266875,-1.971721
-0.191843,1.214874,-2.092469
-0.176943,1.301475,-2.099380
-0.140809,1.322758,-1.964690
-0.262127,1.304204,-1.931240
-0.317795,1.234268,-1.996514
-0.352507,1.302313,-2.009249
-0.343958,1.252491,-2.024471
-0.326315,1.229448,-2.112862
-0.087303,1.128681,-1.954469
0.023011,1.181313,-2.031776
0.061011,1.160114,-2.051971
0.067594,1.111634,-2.066837
0.130355,1.013329,-2.051043
0.160292,1.043869,-2.128393
0.262475,1.068529,-2.014384
0.357488,1.068943,-1.958003
0.358085,1.055195,-1.911119
0.374149,0.931942,-1.929999
0.501877,0.939317,-2.023197
0.533729,0.913031,-1.985889
0.607530,0.811675,-2.078151
0.504739,0.959802,-2.074478
0.539002,0.899688,-2.028489
0.518553,0.743521,-2.017112
0.590638,0.738479,-1.882050
0.487325,0.740328,-2.038189
0.395580,0.672497,-2.156810
0.445150,0.715213,-2.138748
0.402624,0.719356,-2.086062
0.372609,0.719800,-2.195064
0.262445,0.590655,-2.129974
0.206475,0.596811,-2.068443
0.183670,0.624645,-2.047119
0.433771,0.172538,-2.079898
0.425897,0.214483,-2.181155
0.282492,0.383131,-2.119182
0.100502,0.712403,-2.039393
0.000310,0.832202,-2.026632
-0.005137,0.911833,-2.009576
0.087456,0.994916,-1.953930
0.048773,1.050306,-1.915905
0.059531,1.180090,-1.833823
0.147700,1.410921,-1.782010
0.141925,1.466114,-1.892286
0.068449,1.475749,-1.780964
-0.033295,1.521299,-1.705242
-0.118487,1.561085,-1.666025
-0.206927,1.474563,-1.682901
-0.281221,1.423835,-1.832118
-0.315521,1.502455,-1.637933
-0.340737,1.466771,-1.687199
-0.332925,1.458046,-1.676835
-0.341563,1.331514,-1.567068
-0.261397,1.314258,-1.606136
-0.199884,1.126767,-1.637590
-0.333430,1.115105,-1.503676
-0.301293,1.011539,-1.469321
-0.237812,0.988275,-1.499000
-0.141248,0.931155,-1.477589
-0.259476,0.953325,-1.529913
-0.275831,0.951426,-1.508456
-0.421681,1.065554,-1.435066
-0.394682,1.095789,-1.413039
-0.419764,1.143023,-1.453331
-0.384817,1.274253,-1.424901
-0.372140,1.130478,-1.427032
-0.312048,0.926979,-1.457802
-0.229631,0.795968,-1.482961
-0.277969,0.823744,-1.466050
-0.263901,0.910104,-1.386083
-0.251438,0.928683,-1.480057
-0.325684,1.075311,-1.661612
-0.314654,1.093999,-1.708845
-0.273452,1.072377,-1.741662
-0.240064,1.011035,-1.845355
-0.248912,0.981549,-1.953791
-0.197830,1.009583,-1.957836
-0.312394,0.927162,-1.996158
-0.381074,0.797537,-1.941034
-0.412481,0.736308,-2.038005
-0.490589,0.605577,-2.060016
-0.396716,0.608922,-2.102098
-0.470121,0.663840,-2.105766
-0.402820,0.580631,-1.967150
-0.369387,0.478665,-2.085573
-0.375414,0.251873,-1.739591
-0.368232,0.263291,-1.758399
-0.282092,0.374924,-1.738912
-0.482014,0.473100,-1.677209
-0.482779,0.467220,-1.657032
-0.548748,0.509441,-1.646889
-0.673241,0.603710,-1.263391
-0.695561,0.668484,-1.312262
-0.580099,0.602642,-1.298378
-0.521413,0.608342,-1.323636
-0.563442,0.496047,-1.267273
-0.525542,0.385505,-1.449178
-0.496014,0.396521,-1.493889
-0.385711,0.390005,-1.617921
-0.512811,0.404009,-1.565775
-0.499367,0.577900,-1.498929
-0.435452,0.540440,-1.475417
-0.448799,0.582619,-1.406498
-0.396802,0.763616,-1.294211
-0.426458,0.882853,-1.246205
-0.484742,0.883134,-1.238067
-0.641330,0.914284,-1.284451
-0.666312,0.928977,-1.230471
-0.711058,0.851267,-1.339463
-0.607181,0.857679,-1.347281
-0.479348,0.942506,-1.307873
-0.572646,0.900466,-1.413998
-0.662378,1.016117,-1.457952
-0.875304,1.281027,-1.612891
-0.914216,1.361935,-1.592466
-0.895734,1.412632,-1.628640
-0.934383,1.390413,-1.818425
-0.884871,1.336628,-1.804078
-0.865018,1.416199,-1.740193
-1.090789,1.318420,-1.684342
-1.036972,1.315375,-1.669259
-1.059192,1.362368,-1.694483
-0.990484,1.472472,-1.841230
-0.975648,1.419406,-1.805618
-0.862200,1.263943,-1.611278
-0.863843,1.240816,-1.469323
-0.859979,1.218190,-1.474159
-0.718514,1.312009,-1.564203
-0.668190,1.379303,-1.692210
-0.757371,1.343042,-1.695674
-0.754434,1.369209,-1.697516
-0.739574,1.513179,-1.704919
-0.684441,1.385128,-1.728173
-0.855343,1.362615,-1.536786
-0.972863,1.429455,-1.406159
-0.994125,1.445278,-1.286339
-0.913196,1.524807,-1.297161
-0.836149,1.573264,-1.191229
-0.909025,1.379466,-1.172605
-0.910563,1.280752,-1.181462
-0.921986,1.185088,-1.255367
-1.017377,1.155961,-1.268666
-1.079462,0.992841,-1.351328
-1.106949,1.048109,-1.312983
-1.110363,1.078409,-1.380698
-1.022625,1.076835,-1.364125
-1.185776,1.045106,-1.255141
-1.209881,1.106126,-1.232323
-1.267693,1.070288,-1.345222
-1.284883,1.069613,-1.458644
-1.190693,1.075384,-1.670191
-1.234031,1.148127,-1.653293
-1.275902,1.111561,-1.653583
-1.575922,1.122338,-1.704494
-1.469011,1.027388,-1.724776
-1.508137,1.007132,-1.705357
-1.507781,0.872942,-1.758722
-1.422058,0.777134,-1.817003
-1.520564,0.671739,-1.736773
-1.395903,0.556571,-1.636102
-1.378002,0.521226,-1.657161
-1.491245,0.523187,-1.936909
-1.464803,0.577048,-2.005808
-1.522153,0.536463,-2.109955
-1.591938,0.528347,-2.069043
-1.592470,0.569945,-2.011418
-1.726783,0.482365,-2.078016
-1.771688,0.463961,-2.071081
-1.815936,0.350616,-2.150155
-1.709801,0.289611,-2.279361
-1.683589,0.326198,-2.266027
-1.697154,0.306136,-2.235101
-1.715547,0.327395,-2.297607
-1.660833,0.297190,-2.299133
-1.561486,0.273653,-2.470265
-1.539095,0.179237,-2.510815
-1.622717,0.044821,-2.417276
-1.782521,0.013979,-2.405407
-1.809485,0.131958,-2.360270
-1.744108,0.102082,-2.307868
-1.792584,0.113657,-2.260496
-1.876415,0.037813,-2.100183
-1.857535,-0.011124,-2.072977
-1.875495,-0.049408,-2.036144
-1.806728,0.130217,-1.986758
-2.126905,0.006706,-1.856056
-2.124145,-0.129380,-1.809554
-2.134522,-0.150358,-1.829219
-2.111970,-0.169666,-1.981453
-2.142919,-0.155802,-2.011922
-2.227498,-0.083168,-1.842567
-2.292109,-0.196602,-1.872308
-2.430408,-0.255078,-1.901284
-2.471547,-0.117578,-1.864739
-2.355452,-0.082742,-2.068869
-2.257027,-0.057571,-2.166022
-2.199266,-0.092792,-2.251861
-2.123640,-0.008991,-2.238663
-2.070055,0.007619,-2.287827
-2.089370,0.033533,-2.295174
-1.962650,0.097905,-2.516125
-1.836295,0.067853,-2.492683
-1.748230,0.014032,-2.357755
-1.842891,-0.004513,-2.488765
-1.873021,0.064515,-2.524772
-1.833379,0.125226,-2.489763
-1.781482,0.316568,-2.479117
-1.764077,0.374286,-2.527424
-1.888979,0.378619,-2.444978
-1.973730,0.398433,-2.337659
-1.999795,0.353882,-2.368025
-2.097007,0.302156,-2.250434
-1.930103,0.375646,-2.263693
